evidence_id,source_id,nbs_id,suitability_family_id,variable,relationship,context,use_role,evidence_type,claim_basis,claim_scope,lineage_of,extraction_confidence,quote,page,reviewer_ok,raw_name,taxon,observed_dataset,attribution,locator_type,locator,commit_sha,justification_quote,justification_page,selection_justification,selection_justification_page,review_state,ruleset_version
EV_crs_fmnr_niger_2025_011,crs_fmnr_niger_2025,agroforestry,agroforestry__regeneration_farmland,extension_governance,,"{""country"": ""Niger"", ""aez"": ""semi_arid""}",operational_risk,literature_relationship,primary_measured,practice_technology,,low,"Political commitment also plays a pivotal role in scaling FMNR, evident in Niger's adoption of the Presidential Decree regulating its practice, albeit with limited dissemination among environmental, agricultural, and producer professionals.",21,false,political commitment — Presidential Decree as governance enabler,,,,page,,,,,,,,2026-06-20.grey-af
EV_crs_fmnr_niger_2025_012,crs_fmnr_niger_2025,agroforestry,agroforestry__regeneration_farmland,labour_availability,,"{""country"": ""Niger"", ""aez"": ""semi_arid""}",operational_risk,literature_relationship,primary_measured,practice_technology,,low,"While the introduction of land restoration techniques like Zaï, improved compost, and manure has bolstered millet production in conjunction with FMNR, their implementation demands significant labor and inputs.",21,true,labour demand — implementation demands significant labor,,,[reviewed 2026-08-06 by Namita-J; reason:confirmed_pass],page,,,,,,,,2026-06-20.grey-af
EV_crs_fmnr_niger_2025_013,crs_fmnr_niger_2025,agroforestry,agroforestry__regeneration_farmland,labour_availability,,"{""country"": ""Niger"", ""aez"": ""semi_arid""}",operational_risk,literature_relationship,table,practice_technology,,low,Labor force | Availability of labor at the time of FMNR implementation | 4.7 | 9,15,false,"Labor force — availability at time of FMNR implementation (AHP score 4.7, rank 9/14); AHP ranks are NOT suitability thresholds",,,,page,,,,,,,,2026-06-20.grey-af
EV_crs_fmnr_niger_2025_014,crs_fmnr_niger_2025,agroforestry,agroforestry__regeneration_farmland,labour_availability,,"{""country"": ""Niger"", ""aez"": ""semi_arid""}",operational_risk,literature_relationship,primary_measured,practice_technology,,low,Societal factors such as measures to curb migration are also vital for securing the required labor force.,21,false,labour force — migration as labour availability constraint,,,,page,,,,,,,,2026-06-20.grey-af
EV_crs_fmnr_niger_2025_015,crs_fmnr_niger_2025,agroforestry,agroforestry__regeneration_farmland,distance_to_road,,"{""country"": ""Niger"", ""aez"": ""semi_arid""}",operational_risk,literature_relationship,table,practice_technology,,low,Distance from market | The distance separating a district to the marketplace | 2.2 | 13,15,false,"Distance from market (raw: 'Distance from market'); NOTE: this is market-access distance, not road distance — nearest canonical is distance_to_road but surface phrase is market proximity; AHP rank 13/14 (lowest governance param)",,,,page,,,,,,,,2026-06-20.grey-af
EV_crs_fmnr_niger_2025_016,crs_fmnr_niger_2025,agroforestry,agroforestry__regeneration_farmland,soil_texture,,"{""country"": ""Niger"", ""aez"": ""semi_arid""}",structural_suitability,literature_relationship,primary_measured,practice_technology,,low,"While FMNR alone may not markedly enhance yields in the short-term within Niger's acidic sandy soils, its combination with compost or manure effectively addresses nutrient deficits and water stress, leading to a significant increase in yields.",20,false,acidic sandy soils — soil texture constraint on FMNR yield response,,,[dropped 2026-09-18 by peetmate; reason:speculative_evidence; note:This is not strong direct evidence for a practice suitability relationship.],page,,,,,,,dropped,2026-06-20.grey-af
EV_crs_fmnr_niger_2025_017,crs_fmnr_niger_2025,agroforestry,agroforestry__regeneration_farmland,soil_texture,,"{""country"": ""Niger"", ""aez"": ""semi_arid""}",structural_suitability,literature_relationship,table,practice_technology,,low,Soil texture | Types of soil and geospatial distribution | 5.1 | 8,15,false,"Soil texture — types of soil and geospatial distribution (AHP score 5.1, rank 8/14); AHP ranks are NOT suitability thresholds",,,"[query 2026-09-18 by peetmate; note:soil texture -> sure but this is very vague, how would we use this information? are there more details in the rest of the manuscript?]",page,,,,,,,,2026-06-20.grey-af
ev_production_gap_saraheb3_tool,saraheb3_af_midwest,agroforestry,agroforestry__cross_family,production_gap,"{""direction"": ""inverse"", ""note"": ""economic-viability criterion: marginal conventional cropland -> higher AF suitability (tool design default)""}",,structural_suitability,literature_relationship,expert_assertion,practice_technology,,medium,areas that are more marginal for conventional agriculture are rated as more suitable for agroforestry; areas that are highly profitable in conventional systems are rated as less suitable for agroforestry,,true,economic viability criterion,,,"[reviewed 2026-09-18 by peetmate; reason:confirmed_pass] Castle, Miller & Wardropper 2025 (Environ. Res. Lett.)",section,Details of Methodology,af338e8251c6bde4fa46caccf4e92124f80d7623,,,,,,2026-06-21.tool-ev
ev_soil_erosion_risk_saraheb3_tool,saraheb3_af_midwest,agroforestry,agroforestry__cross_family,soil_erosion_risk,,,structural_suitability,literature_relationship,expert_assertion,practice_technology,,medium,"The environmental priority areas criterion generates a layer showing regions with the relative importance for addressing concerns over soil erosion from water, soil erosion from wind, water quality (ground and surface), and soil carbon sequestration",,false,environmental priority areas criterion,,,"[dropped 2026-09-18 by peetmate; reason:insufficient_context] Castle, Miller & Wardropper 2025 (Environ. Res. Lett.)",section,Details of Methodology,af338e8251c6bde4fa46caccf4e92124f80d7623,,,,,dropped,2026-06-21.tool-ev
ev_soil_erosion_risk_saraheb3_p1_water,saraheb3_af_map,agroforestry,agroforestry__planted_silvoarable,soil_erosion_risk,"{""weight"": 5, ""criterion"": ""water_erosion"", ""note"": ""tool default environmental-priority sub-criterion weight for Alley Cropping; user-adjustable per-practice slider; numeric scale recorded in TOOL.weighting_scheme""}",,structural_suitability,literature_relationship,expert_assertion,practice_technology,,medium,var weightWaterErosion = 5;,,false,var weightWaterErosion = 5;,,,"[query 2026-09-18 by peetmate; reason:other; note:the weight is useless without any context -> 5 out of what? how do we interpret the weight!?] Castle, Miller & Wardropper 2025 (Environ. Res. Lett.) GEE Agroforestry Suitability tool",file_line,gee_script/Agroforestry-Suitability-Map:L497,af338e8251c6bde4fa46caccf4e92124f80d7623,,,,,,2026-06-22.tool-code
ev_soil_erosion_wind_saraheb3_p1_wind,saraheb3_af_map,agroforestry,agroforestry__planted_silvoarable,soil_erosion_wind,"{""weight"": 5, ""criterion"": ""wind_erosion"", ""note"": ""tool default environmental-priority sub-criterion weight for Alley Cropping; user-adjustable per-practice slider; numeric scale recorded in TOOL.weighting_scheme""}",,structural_suitability,literature_relationship,expert_assertion,practice_technology,,medium,var weightWindErosion = 5;,,false,var weightWindErosion = 5;,,,"[query 2026-09-18 by peetmate; reason:other; note:weighting has no context and cannot be interpreted] Castle, Miller & Wardropper 2025 (Environ. Res. Lett.) GEE Agroforestry Suitability tool",file_line,gee_script/Agroforestry-Suitability-Map:L498,af338e8251c6bde4fa46caccf4e92124f80d7623,,,,,,2026-06-22.tool-code
ev_carbon_sequestration_potential_saraheb3_p1_soil,saraheb3_af_map,agroforestry,agroforestry__planted_silvoarable,carbon_sequestration_potential,"{""weight"": 5, ""criterion"": ""soil_carbon_(SOC)"", ""note"": ""tool default environmental-priority sub-criterion weight for Alley Cropping; user-adjustable per-practice slider; numeric scale recorded in TOOL.weighting_scheme""}",,structural_suitability,literature_relationship,expert_assertion,practice_technology,,medium,var weightSOCpot = 5;,,false,var weightSOCpot = 5;,,,"[query 2026-09-18 by peetmate; reason:other; note:missing context to interpret what weghting 5 means -> how will we standardize to interpret weightings between sources?] Castle, Miller & Wardropper 2025 (Environ. Res. Lett.) GEE Agroforestry Suitability tool",file_line,gee_script/Agroforestry-Suitability-Map:L499,af338e8251c6bde4fa46caccf4e92124f80d7623,,,,,,2026-06-22.tool-code
ev_soil_erosion_risk_saraheb3_p2_water,saraheb3_af_map,agroforestry,agroforestry__linear_boundary,soil_erosion_risk,"{""weight"": 3, ""criterion"": ""water_erosion"", ""note"": ""tool default environmental-priority sub-criterion weight for Riparian buffers; user-adjustable per-practice slider; numeric scale recorded in TOOL.weighting_scheme""}",,structural_suitability,literature_relationship,expert_assertion,practice_technology,,medium,var weightWaterErosion = 3;,,true,var weightWaterErosion = 3;,,,"[reviewed 2026-09-18 by peetmate] Castle, Miller & Wardropper 2025 (Environ. Res. Lett.) GEE Agroforestry Suitability tool",file_line,gee_script/Agroforestry-Suitability-Map:L506,af338e8251c6bde4fa46caccf4e92124f80d7623,,,,,,2026-06-22.tool-code
ev_soil_erosion_wind_saraheb3_p2_wind,saraheb3_af_map,agroforestry,agroforestry__linear_boundary,soil_erosion_wind,"{""weight"": 2, ""criterion"": ""wind_erosion"", ""note"": ""tool default environmental-priority sub-criterion weight for Riparian buffers; user-adjustable per-practice slider; numeric scale recorded in TOOL.weighting_scheme""}",,structural_suitability,literature_relationship,expert_assertion,practice_technology,,medium,var weightWindErosion = 2;,,true,var weightWindErosion = 2;,,,"[reviewed 2026-09-18 by peetmate] Castle, Miller & Wardropper 2025 (Environ. Res. Lett.) GEE Agroforestry Suitability tool",file_line,gee_script/Agroforestry-Suitability-Map:L507,af338e8251c6bde4fa46caccf4e92124f80d7623,,,,,,2026-06-22.tool-code
ev_carbon_sequestration_potential_saraheb3_p2_soil,saraheb3_af_map,agroforestry,agroforestry__linear_boundary,carbon_sequestration_potential,"{""weight"": 4, ""criterion"": ""soil_carbon_(SOC)"", ""note"": ""tool default environmental-priority sub-criterion weight for Riparian buffers; user-adjustable per-practice slider; numeric scale recorded in TOOL.weighting_scheme""}",,structural_suitability,literature_relationship,expert_assertion,practice_technology,,medium,var weightSOCpot = 4;,,true,var weightSOCpot = 4;,,,"[reviewed 2026-09-18 by peetmate] Castle, Miller & Wardropper 2025 (Environ. Res. Lett.) GEE Agroforestry Suitability tool",file_line,gee_script/Agroforestry-Suitability-Map:L508,af338e8251c6bde4fa46caccf4e92124f80d7623,,,,,,2026-06-22.tool-code
ev_soil_erosion_risk_saraheb3_p3_water,saraheb3_af_map,agroforestry,agroforestry__silvopastoral,soil_erosion_risk,"{""weight"": 4, ""criterion"": ""water_erosion"", ""note"": ""tool default environmental-priority sub-criterion weight for Silvopasture; user-adjustable per-practice slider; numeric scale recorded in TOOL.weighting_scheme""}",,structural_suitability,literature_relationship,expert_assertion,practice_technology,,medium,var weightWaterErosion = 4;,,false,var weightWaterErosion = 4;,,,"[dropped 2026-09-18 by peetmate] Castle, Miller & Wardropper 2025 (Environ. Res. Lett.) GEE Agroforestry Suitability tool",file_line,gee_script/Agroforestry-Suitability-Map:L515,af338e8251c6bde4fa46caccf4e92124f80d7623,,,,,dropped,2026-06-22.tool-code
ev_soil_erosion_wind_saraheb3_p3_wind,saraheb3_af_map,agroforestry,agroforestry__silvopastoral,soil_erosion_wind,"{""weight"": 3, ""criterion"": ""wind_erosion"", ""note"": ""tool default environmental-priority sub-criterion weight for Silvopasture; user-adjustable per-practice slider; numeric scale recorded in TOOL.weighting_scheme""}",,structural_suitability,literature_relationship,expert_assertion,practice_technology,,medium,var weightWindErosion = 3;,,true,var weightWindErosion = 3;,,,"[reviewed 2026-09-18 by peetmate] Castle, Miller & Wardropper 2025 (Environ. Res. Lett.) GEE Agroforestry Suitability tool",file_line,gee_script/Agroforestry-Suitability-Map:L516,af338e8251c6bde4fa46caccf4e92124f80d7623,,,,,,2026-06-22.tool-code
ev_carbon_sequestration_potential_saraheb3_p3_soil,saraheb3_af_map,agroforestry,agroforestry__silvopastoral,carbon_sequestration_potential,"{""weight"": 3, ""criterion"": ""soil_carbon_(SOC)"", ""note"": ""tool default environmental-priority sub-criterion weight for Silvopasture; user-adjustable per-practice slider; numeric scale recorded in TOOL.weighting_scheme""}",,structural_suitability,literature_relationship,expert_assertion,practice_technology,,medium,var weightSOCpot = 3;,,true,var weightSOCpot = 3;,,,"[reviewed 2026-09-18 by peetmate; reason:confirmed_pass] Castle, Miller & Wardropper 2025 (Environ. Res. Lett.) GEE Agroforestry Suitability tool",file_line,gee_script/Agroforestry-Suitability-Map:L517,af338e8251c6bde4fa46caccf4e92124f80d7623,,,,,,2026-06-22.tool-code
ev_soil_erosion_risk_saraheb3_p4_water,saraheb3_af_map,agroforestry,agroforestry__linear_boundary,soil_erosion_risk,"{""weight"": 1, ""criterion"": ""water_erosion"", ""note"": ""tool default environmental-priority sub-criterion weight for Windbreaks; user-adjustable per-practice slider; numeric scale recorded in TOOL.weighting_scheme""}",,structural_suitability,literature_relationship,expert_assertion,practice_technology,,medium,var weightWaterErosion = 1;,,true,var weightWaterErosion = 1;,,,"[reviewed 2026-09-18 by peetmate] Castle, Miller & Wardropper 2025 (Environ. Res. Lett.) GEE Agroforestry Suitability tool",file_line,gee_script/Agroforestry-Suitability-Map:L524,af338e8251c6bde4fa46caccf4e92124f80d7623,,,,,,2026-06-22.tool-code
ev_soil_erosion_wind_saraheb3_p4_wind,saraheb3_af_map,agroforestry,agroforestry__linear_boundary,soil_erosion_wind,"{""weight"": 5, ""criterion"": ""wind_erosion"", ""note"": ""tool default environmental-priority sub-criterion weight for Windbreaks; user-adjustable per-practice slider; numeric scale recorded in TOOL.weighting_scheme""}",,structural_suitability,literature_relationship,expert_assertion,practice_technology,,medium,var weightWindErosion = 5;,,true,var weightWindErosion = 5;,,,"[reviewed 2026-09-18 by peetmate] Castle, Miller & Wardropper 2025 (Environ. Res. Lett.) GEE Agroforestry Suitability tool",file_line,gee_script/Agroforestry-Suitability-Map:L525,af338e8251c6bde4fa46caccf4e92124f80d7623,,,,,,2026-06-22.tool-code
ev_carbon_sequestration_potential_saraheb3_p4_soil,saraheb3_af_map,agroforestry,agroforestry__linear_boundary,carbon_sequestration_potential,"{""weight"": 5, ""criterion"": ""soil_carbon_(SOC)"", ""note"": ""tool default environmental-priority sub-criterion weight for Windbreaks; user-adjustable per-practice slider; numeric scale recorded in TOOL.weighting_scheme""}",,structural_suitability,literature_relationship,expert_assertion,practice_technology,,medium,var weightSOCpot = 5;,,true,var weightSOCpot = 5;,,,"[reviewed 2026-09-18 by peetmate] Castle, Miller & Wardropper 2025 (Environ. Res. Lett.) GEE Agroforestry Suitability tool",file_line,gee_script/Agroforestry-Suitability-Map:L526,af338e8251c6bde4fa46caccf4e92124f80d7623,,,,,,2026-06-22.tool-code
ev_land_cover_saraheb3_cdl,saraheb3_af_map,agroforestry,agroforestry__planted_silvoarable,land_cover,,,structural_suitability,literature_relationship,expert_assertion,practice_technology,,medium,"var CDLcrops = cropLandcover.lte(61).or(cropLandcover.gte(205).and(cropLandcover.lte(209))).or((cropLandcover.gte(213)).and((cropLandcover.neq(215)).and(cropLandcover.neq(217)).and(cropLandcover.neq(218)).and(cropLandcover.neq(220)).and(cropLandcover.neq(223)))); //cultivated annual crops, not tree crops",,false,"CDLcrops = cultivated annual crops, not tree crops",,,"[query 2026-09-18 by peetmate; reason:other; note:I do not know how to review this there is no encoded evidence to view...land_cover in itself not helpful, we need to know what classes are included or excluded] Castle, Miller & Wardropper 2025 (Environ. Res. Lett.) GEE Agroforestry Suitability tool",file_line,gee_script/Agroforestry-Suitability-Map:L142,af338e8251c6bde4fa46caccf4e92124f80d7623,,,,,,2026-06-22.tool-code
cgspace_singh_southasia_2020__soil_texture_hsg__01,cgspace_singh_southasia_2020,agroforestry,agroforestry__cross_family,soil_texture_hsg,,"{""region"": ""South Asia"", ""dataset"": ""HWSD""}",structural_suitability,literature_relationship,cited_secondary,practice_technology,,medium,"low suitable for plant growth (Fischer et al. 2008). Class 5 is non-soil, class 6 is permanent frost and class 7 is water areas (Fischer et al. 2008).",3,true,harmonized soil data suitability classes,,,[dropped 2026-09-18 by peetmate; reason:insufficient_context] [reviewed 2026-08-06 by Namita-J; reason:confirmed_pass] Fischer et al. 2008,page,,,,,,,dropped,2026-06-23.cgspace-oa
cgspace_singh_southasia_2020__soil_texture_hsg__02,cgspace_singh_southasia_2020,agroforestry,agroforestry__cross_family,soil_texture_hsg,"{""direction"": ""positive"", ""classes_suitable"": ""1-4"", ""classes_not_suitable"": ""5-7"", ""note"": ""current study used HWSD soil-quality class 1 to 4 as AF-suitable, class 5 to 7 not suitable (constraints)""}","{""region"": ""South Asia"", ""dataset"": ""HWSD"", ""system"": ""FAO land suitability criteria""}",structural_suitability,literature_relationship,modelled,practice_technology,,medium,The current study utilized class 1 to class 4 for agroforestry suitability mapping whereas class 5 to class 7 were categorized not suitable due to difficulties/constraints.,3,true,harmonized soil data suitability classes 1-4,,,[reviewed 2026-09-18 by peetmate; reason:confirmed_pass],page,,,,,,,,2026-06-23.cgspace-oa
cgspace_singh_southasia_2020__land_cover__01,cgspace_singh_southasia_2020,agroforestry,agroforestry__cross_family,land_cover,"{""direction"": ""positive"", ""classes_suitable"": ""1-4"", ""classes_not_suitable"": ""5-7"", ""note"": ""FAO LCCS land-cover class 1 to 4 used as AF-suitable, class 5 to 7 not suitable""}","{""region"": ""South Asia"", ""dataset"": ""VEGA 2000"", ""system"": ""FAO LCCS""}",structural_suitability,literature_relationship,modelled,practice_technology,,medium,The current study utilized class 1 to class 4 for agroforestry suitability mapping whereas class 5 to class 7 were categorized not suitable due to difficulties/constraints.,3,false,VEGA 2000 land cover LCCS classes,,,"[query 2026-09-18 by peetmate; reason:insufficient_context; note:I cannot tell if the 1-4 and 5-7 classes top of left col of P73 correspond to the text in the right col of P73, there could be an error here.] VEGA 2000 land-cover dataset",page,,,,,,,,2026-06-23.cgspace-oa
cgspace_singh_southasia_2020__land_cover__02,cgspace_singh_southasia_2020,agroforestry,agroforestry__cross_family,land_cover,"{""direction"": ""positive"", ""note"": ""composite index result: 69% of South Asia ≥55% AF suitability; 76% of agriculture area ≥65% suitable; derived from integrated land+climate+soil+topography model""}","{""region"": ""South Asia"", ""note"": ""composite multi-factor result, not a single-variable threshold""}",structural_suitability,literature_relationship,modelled,practice_technology,,medium,"approximately 69% of the total geographical area retains 55% and greater suitability for agroforestry. The total agriculture area (Tateishi et al. 2011) was reported as approximately 51.6% of the total geographical land area (excluding the not suitable area: Table 2), whereas significantly high percent (76%) of these areas is found to be highly suitable (≥ 65%) for agroforestry (Table 3).",6,false,overall land suitability for agroforestry,,,[dropped 2026-09-18 by peetmate; reason:off_scope; note:This just a description of % of area that was suitable for Agroforestry it is not directly about sutiability],page,,,,,,,dropped,2026-06-23.cgspace-oa
cgspace_singh_southasia_2020__tree_canopy_cover__01,cgspace_singh_southasia_2020,agroforestry,agroforestry__cross_family,tree_canopy_cover,"{""direction"": ""positive"", ""note"": ""observed tree-cover distribution: 73.4% tree-absent, 7.1% at 1-10%, 19.5% above 10%; signals AF opportunity space, not a suitability threshold""}","{""region"": ""South Asia"", ""year"": 2000, ""dataset"": ""Hansen et al. 2013 tree cover""}",structural_suitability,literature_relationship,table,practice_technology,,medium,"The tree cover absent (0%) and tree cover 1–10% areas are approximately 73.4% and 7.1% respectively, of the total land area. Tree cover percent greater than 10% (which represents the forest as per definition by FAO 2010) occupied 19.5% of the total geographical area.",7,false,tree cover percent distribution,,,"[dropped 2026-09-18 by peetmate; reason:off_scope; note:not good enough this is vague inference that is most likely wrong. there is no direct link betwen agroforestry and a suitability variable.] South Asia tree-cover, year 2000",page,,,,,,,dropped,2026-06-23.cgspace-oa
EV_chomba_2020_001,chomba_2020,agroforestry,agroforestry__regeneration_farmland,annual_precipitation,"{""context_value"": 900, ""unit"": ""mm/yr"", ""direction"": ""site_envelope_where_FMNR_occurs""}","{""country"": ""Ghana"", ""region"": ""Sudanian ecological zone"", ""aez"": ""semi_arid""}",structural_suitability,literature_relationship,primary_measured,practice_technology,,medium,"The annual rainfall is about 900 mm/yr and average annual temperature is 28 °C (Climate-data.org). Soils are classified as Lixisols, strongly weathered and leached soils with low nutrient",7,False,annual rainfall,,,[dropped 2026-09-18 by peetmate; reason:off_scope; note:This is the study context. THIS IS A BAD MISTAKE YOU HAVE BEEN TOLD MANY MANY TIMES NOT TO CONFUSE THE STUDY CONTEXT WITH VARIABLES FOR BIOPHYSICAL SUITABILITY MAPPING!!!!!],page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,dropped,v1.2
EV_chomba_2020_002,chomba_2020,agroforestry,agroforestry__regeneration_farmland,mean_annual_temperature,"{""context_value"": 28, ""unit"": ""degC"", ""direction"": ""site_envelope_where_FMNR_occurs""}","{""country"": ""Ghana"", ""region"": ""Sudanian ecological zone"", ""aez"": ""semi_arid""}",structural_suitability,literature_relationship,primary_measured,practice_technology,,medium,"The annual rainfall is about 900 mm/yr and average annual temperature is 28 °C (Climate-data.org). Soils are classified as Lixisols, strongly weathered and leached soils with low nutrient",7,False,average annual temperature,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_chomba_2020_003,chomba_2020,agroforestry,agroforestry__regeneration_farmland,soil_texture,"{""soil_class"": ""Lixisols"", ""direction"": ""FMNR_occurs_on_naturally_nutrient_poor_soils""}","{""country"": ""Ghana"", ""region"": ""Sudanian ecological zone""}",structural_suitability,literature_relationship,primary_measured,practice_technology,,medium,"The annual rainfall is about 900 mm/yr and average annual temperature is 28 °C (Climate-data.org). Soils are classified as Lixisols, strongly weathered and leached soils with low nutrient",7,true,"Lixisols, strongly weathered and leached soils with low nutrient",,,[dropped 2026-09-18 by peetmate; reason:off_scope; note:STUDY CONTEXT NOT SUITABILITY!!!! AGAIN!!! FIX THE AGENTS NOT TO INCLUDE THIS.] [reviewed 2026-08-06 by Namita-J],page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,dropped,v1.2
EV_chomba_2020_004,chomba_2020,agroforestry,agroforestry__regeneration_farmland,land_degradation,"{""pct_plots_eroded"": 82, ""pct_plots_topsoil_N_below_0.2pct"": 99, ""critical_N_threshold_pct"": 0.2, ""direction"": ""degradation_did_NOT_limit_regeneration""}","{""country"": ""Ghana"", ""region"": ""Sudanian ecological zone""}",structural_suitability,literature_relationship,primary_measured,practice_technology,,high,"Land degradation is a problem in the study region given that 82% of the plots show signs of erosion, and over 99% of the plots had topsoil nitrogen below the critical threshold of 0.2% needed to sustain ­agriculture35,36. We found no evidence that degradation limited regeneration presence and abundance, probably because these soils are naturally nutrient ­poor37, and species t",6,False,erosion / topsoil nitrogen below critical threshold,,,[AUTO-QUARANTINE off_scope:study_site],page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,dropped,v1.2
EV_chomba_2020_005,chomba_2020,agroforestry,agroforestry__regeneration_farmland,tree_canopy_cover,"{""median_tree_density_per_ha"": 30, ""pct_plots_with_at_least_one_tree"": 79, ""direction"": ""observed_existing_tree_stock_where_FMNR_occurs""}","{""country"": ""Ghana"", ""region"": ""Sudanian ecological zone""}",structural_suitability,literature_relationship,primary_measured,practice_technology,,high,82% of the plot were eroded and over 99% had critically low levels of topsoil nitrogen (< 0.2%). The median tree density is 30 trees per hectare and 79% of the plots had at least one tree. See Supplementary Fig. 2 for variation in variables studied across land use,3,False,median tree density (trees per hectare),,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_chomba_2020_006,chomba_2020,agroforestry,agroforestry__regeneration_farmland,land_cover,"{""median_tree_density_per_ha"": 30, ""land_cover_type"": ""farmland/agroforestry parkland"", ""direction"": ""FMNR_occurs_in_farmed_parkland""}","{""country"": ""Ghana"", ""region"": ""Sudanian ecological zone""}",structural_suitability,literature_relationship,primary_measured,practice_technology,,medium,"The study area is located in the Sudanian ecological zone and characterized by extensive farmland with median tree densities of about 30 trees per ha, commonly called agrofore",7,False,extensive farmland / agroforestry parkland with median tree densities ~30 trees per ha,,,[dropped 2026-09-18 by peetmate; reason:off_scope; note:study site description.] [AUTO-QUARANTINE off_scope:study_site],page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,dropped,v1.2
EV_chomba_2020_007,chomba_2020,agroforestry,agroforestry__regeneration_farmland,rootstock_presence,"{""regeneration_sources"": [""resprouting stumps"", ""root stock"", ""seed""], ""direction"": ""natural_regeneration_requires_existing_stump_rootstock_or_seed_source""}","{""region"": ""Sahel""}",structural_suitability,literature_relationship,expert_assertion,practice_technology,,high,"Natural regeneration occurs through resprouting tree stumps, root stock or from recruiting seeds that are present in the soil or get dispersed into the field. Farmers promote",2,False,"resprouting tree stumps, root stock, or recruiting seeds",,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_chomba_2020_008,chomba_2020,agroforestry,agroforestry__regeneration_farmland,rootstock_presence,"{""dominant_regeneration_mode"": ""regrowth from roots and stumps"", ""direction"": ""high_tree_densities_in_parklands_derive_from_underground_forest""}","{""region"": ""Sahel""}",structural_suitability,literature_relationship,expert_assertion,practice_technology,,medium,"al regeneration comes from seed, while published work on FMNR mostly stresses the importance of regrowth from roots and stumps e.g.11, through ’releasing the underground forest’48. This realization suggests that the high tree densities in Sahelian agroforestry parklands, where FMNR has been demo",7,False,regrowth from roots and stumps ('releasing the underground forest'),,,"[dropped 2026-09-18 by peetmate; reason:unusable_value; note:how are we supposed to use this for suitability mapping? it is not helpful, there is no variable what I am supposed to do with evidence with no variables?]",page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,dropped,v1.2
EV_chomba_2020_009,chomba_2020,agroforestry,agroforestry__regeneration_farmland,land_cover,"{""pct_grassland"": 7, ""pct_forest_or_woodlands"": 13, ""pct_plots_agriculture"": 49, ""pct_plots_grazing"": 64, ""pct_plots_erosion_signs"": 54}","{""country"": ""Ghana"", ""region"": ""Sudanian ecological zone""}",structural_suitability,literature_relationship,primary_measured,practice_technology,,medium,", grassland (7%) and forest or woodlands (13%). Plots varied in their human impacts, environmental drivers and level of degradation. In terms of human impact 49% of the plots had agri- cultural activities, in 64% grazing took place and 54% showed sign",3,False,"land use composition (grassland, forest/woodland) and human impact (agriculture, grazing, erosion)",,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_lohbeck_2020_001,lohbeck_2020,agroforestry,agroforestry__regeneration_farmland,annual_precipitation,"{""variable"": ""annual_precipitation"", ""unit"": ""mm_yr"", ""direction"": ""envelope"", ""context"": ""arid_to_sub_humid"", ""abs_min"": 100, ""abs_max"": 950}","{""region"": ""sub-Saharan Africa"", ""aez"": ""arid_to_sub_humid""}",structural_suitability,literature_relationship,expert_assertion,practice_technology,,high,"Africa is conﬁned to speciﬁc agroecological contexts characterized by arid to sub- humid climate, with a wide range of mean annual rainfall of between 100 and 950 mm yr−1 and low fertility soils vulnerable to degradation.",11,False,mean annual rainfall,,,[query 2026-09-18 by peetmate; reason:other; note:the statement is secondary and has no reference. Is this information available elsewhere in the paper with reference? if so we can drop without issue.],page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_lohbeck_2020_002,lohbeck_2020,agroforestry,agroforestry__regeneration_farmland,annual_precipitation,"{""variable"": ""annual_precipitation"", ""unit"": ""mm_yr"", ""direction"": ""envelope"", ""context"": ""arid_and_semi_arid"", ""abs_min"": 100, ""abs_max"": 950}","{""region"": ""sub-Saharan Africa"", ""aez"": ""arid_semi_arid_sub_humid""}",structural_suitability,literature_relationship,cited_secondary,practice_technology,,high,"largely being practiced in arid and semi-arid areas, also referred to as dry and sub-humid areas in sub-Saharan Africa. Rainfall is unevenly distributed and ranges between 100 and 950 mm per year (Haglund et al., 2011; Sendzimir et al., 2011; Gonza",4,False,Rainfall ... ranges between 100 and 950 mm per year,,,[query 2026-08-06 by Namita-J; note:do not constrain FMNR to a hard 950mm per year range.] cited from Haglund et al. 2011; Sendzimir et al. 2011; Gonzalez et al.,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
