evidence_id,source_id,nbs_id,suitability_family_id,variable,relationship,context,use_role,evidence_type,claim_basis,claim_scope,lineage_of,extraction_confidence,quote,page,reviewer_ok,raw_name,taxon,observed_dataset,attribution,locator_type,locator,commit_sha,justification_quote,justification_page,selection_justification,selection_justification_page,review_state,ruleset_version
EV_researchsquare_fmnr_2025_003,researchsquare_fmnr_2025,agroforestry,agroforestry__regeneration_farmland,vegetation_cover_gain,"{""direction"": ""increase"", ""area_significant_gain_ha"": 9200000, ""share_of_cropland_pct"": 4, ""additional_trees_ha"": 1300000}","{""region"": ""Sahel"", ""landcover"": ""cropland"", ""period"": ""1999-2024"", ""domain_km2"": 2400000}",nbs_effect,literature_relationship,primary_measured,practice_technology,,low,"5). 141 Across 2.4 million km² of croplands, 9.2 million hectares (4%) showed a significant (p<0.05) 142 gain in tree cover, representing 1.3 million hectares of additional tre",6,False,"significant gain in tree cover on cropland (9.2 million ha, 4%)",,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_weston_2015_004,weston_2015,agroforestry,agroforestry__regeneration_farmland,vegetation_cover_gain,"{""variable"": ""tree_stock"", ""total_trees_after"": 567000, ""additional_trees_due_to_project"": 377000, ""direction"": ""increase""}","{""country"": ""Ghana"", ""region"": ""Talensi""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,high,"e managed forests now contain around 567,000 trees of which 377,000 can be counted as additional due to the project. On farmland, 547 households, or 37 percent of all households, adopted FMNR in their crop fields. Focus groups consistently estimate",12,False,"537 bundles from just 40 stumps ... managed forests now contain around 567,000 trees of which 377,000 additional",,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_weston_2015_005,weston_2015,agroforestry,agroforestry__regeneration_farmland,adoption_rate,"{""variable"": ""adoption_rate"", ""households_adopting"": 547, ""share_of_households_pct"": 37, ""domain"": ""crop_fields""}","{""country"": ""Ghana"", ""region"": ""Talensi""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,high,"On farmland, 547 households, or 37 percent of all households, adopted FMNR in their crop fields. Focus groups consistently estimate",12,False,"547 households, or 37 percent of all households, adopted FMNR in their crop fields",,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_weston_2015_006,weston_2015,agroforestry,agroforestry__regeneration_farmland,crop_yield,"{""variable"": ""crop_yield"", ""adopter_vs_nonadopter_production_value_pct_higher"": 60, ""adopter_yield_pct_higher_range_min"": 15, ""adopter_yield_pct_higher_range_max"": 30, ""comparison"": ""FMNR_adopters_vs_matched_nonadopters""}","{""region"": ""West Africa dryland"", ""countries"": ""Niger + four West African dryland countries""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,high,"Comparing FMNR adopting households in Maradi Region to matched non-adopters, Haglund et al. (2011) calculated that the adopters’ crop production values were almost 60 percent higher. Place and Binam (2013) found crop yields of FMNR adopters in four West African dryland countries were between 15 to 30 percent higher than non-adopters.",9,False,adopters’ crop production values were almost 60 percent higher; crop yields ... 15 to 30 percent higher,,,cited from Haglund et al. 2011 and Place and Binam 2013,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_weston_2015_007,weston_2015,agroforestry,agroforestry__regeneration_farmland,crop_yield,"{""variable"": ""grain_production"", ""additional_tonnes_per_year"": 500000, ""equivalent_consumption_people"": 2500000, ""scale"": ""Niger_national_FMNR_spread""}","{""country"": ""Niger"", ""scale"": ""national""}",nbs_effect,literature_relationship,modelled,practice_technology,,high,"In addition, an overview publication (Reij et al. (2009) estimated that the soil restoration effect of FMNR’s spread across Niger has resulted in at least 500,000 additional tonnes of grain produced per annum, which they equate to the consumption needs of 2.5 million people.",9,False,"at least 500,000 additional tonnes of grain produced per annum ... consumption needs of 2.5 million people",,,cited from Reij et al. 2009,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_weston_2015_008,weston_2015,agroforestry,agroforestry__regeneration_farmland,household_income,"{""variable"": ""household_income"", ""adopter_income_pct_higher"": 30, ""comparison"": ""FMNR_adopters_vs_matched_nonadopters""}","{""country"": ""Niger"", ""region"": ""Maradi""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,high,"(2011) also focussed original research on the case of Maradi, finding that FMNR adopters earned around 30 percent more income than matched non-adopters. They report that FMNR adopting households reported increased wood supply (98% of respondents",9,False,FMNR adopters earned around 30 percent more income than matched non-adopters,,,cited from Haglund et al. 2011,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_weston_2015_009,weston_2015,agroforestry,agroforestry__regeneration_farmland,food_security,"{""variable"": ""self_reported_benefit_share"", ""improved_food_security_pct"": 73, ""improved_crop_yields_pct"": 92, ""improved_soil_fertility_pct"": 98, ""increased_wood_supply_pct"": 98, ""healthier_animals_pct"": 81, ""increased_revenues_pct"": 78, ""basis"": ""share_of_FMNR_adopter_respondents""}","{""country"": ""Niger"", ""region"": ""Maradi""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,high,"They report that FMNR adopting households reported increased wood supply (98% of respondents), improved soil fertility (98%), improved crop yields (92%), healthier animals (81%), increased revenues (78%) and improved food security (73%).",9,False,increased revenues (78%) and improved food security (73%),,,cited from Haglund et al. 2011,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_weston_2015_010,weston_2015,agroforestry,agroforestry__regeneration_farmland,soil_fertility,"{""variable"": ""soil_fertility"", ""adopters_reporting_fertility_increase_pct"": 94, ""comparison_group_pct"": 26, ""adopters_reporting_erosion_improvement_pct"": 66, ""comparison_group_erosion_pct"": 17}","{""region"": ""Sahel / West Africa dryland""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,high,"In a survey of FMNR adopters, 94 percent reported an increase in soil fertility (against 26 percent among the comparison group); 66 percent reported improvement in soil erosion (against 17 percent in",12,False,94 percent reported an increase in soil fertility (against 26 percent among the comparison group); 66 percent ... improvement in soil erosion (against 17 percent),,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_weston_2015_011,weston_2015,agroforestry,agroforestry__regeneration_farmland,wind_erosion,"{""variable"": ""wind_erosion"", ""direction"": ""reduces_wind_speed_and_airborne_dust"", ""mechanism"": ""increased_tree_cover"", ""quantified"": false}","{""region"": ""Sahel / West Africa dryland""}",climate_risk,literature_relationship,cited_secondary,practice_technology,,medium,"For humans, increased tree cover reduces wind speeds, airborne dust and provides cooling shade (Cunningham and Abasse 2005). In combination, these effects can stabilise and protect farmin",3,False,"increased tree cover reduces wind speeds, airborne dust and provides cooling shade",,,cited from Cunningham and Abasse 2005,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_weston_2015_012,weston_2015,agroforestry,agroforestry__regeneration_farmland,microclimate,"{""variable"": ""microclimate"", ""direction"": ""cooling_shade_and_wildlife_diversity"", ""quantified"": false}","{""region"": ""West Africa dryland""}",climate_risk,literature_relationship,cited_secondary,practice_technology,,medium,"For livestock, greater tree density can supplement grass fodder and reduce labour requirements for accessing feed during scarcity (Place et al. 2009). For humans, increased tree cover reduces wind speeds, airborne dust and provides cooling shade (Cunningham and Abasse 2005).",3,False,greater tree density can supplement grass fodder and reduce labour requirements ... provides cooling shade,,,cited from Place et al. 2009 and Cunningham and Abasse 2005,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_weston_2015_013,weston_2015,agroforestry,agroforestry__regeneration_farmland,fuelwood_fodder,"{""variable"": ""firewood_income"", ""burkina_usd_per_year_min"": 56, ""burkina_usd_per_year_max"": 170, ""mali_usd_per_year_min"": 102, ""mali_usd_per_year_max"": 180, ""unit"": ""USD_per_year"", ""direction"": ""increase""}","{""countries"": ""Burkina Faso, Mali, Niger, Senegal"", ""region"": ""West Africa dryland""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,medium,Increased value of firewood harvested consumed and sold Increased income from sale of non-timber tree products Firewood: Burkina: additional USD 56 to 170 per year Mali: additional USD102 to 180 per year,7,False,Increased value of firewood ... Burkina: additional USD 56 to 170 per year; Mali: additional USD102 to 180 per year,,,cited from Place and Binam 2013,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_weston_2015_014,weston_2015,agroforestry,agroforestry__regeneration_farmland,economic_cost,"{""variable"": ""social_return_on_investment"", ""value_created_end_of_project_usd"": 2000000, ""npv_usd"": 5500000, ""sroi_ratio_end_of_project"": ""1:5"", ""sroi_ratio_later"": ""1:13"", ""unit"": ""USD_and_ratio""}","{""country"": ""Ghana"", ""region"": ""Talensi""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,medium,"By the end of the project, GH¢ 3,835,000 (USD 2 million) of value had been created. Assuming that the FMNR techniques becomes more widely shared, as has happened in",15,False,"SROI ratio 1:5 ... 1:13; GH¢ 3,835,000 (USD 2 million) of value had been created; net present value US$5.5m",,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_binam_2017_001,binam_2017,agroforestry,agroforestry__regeneration_farmland,tree_canopy_cover,"{""metric"": ""crop_production_effect"", ""curve"": ""unimodal"", ""sharp_increase_range_trees_per_ha"": [15, 20], ""constant_range_trees_per_ha"": [20, 40], ""decline_above_trees_per_ha"": 40, ""max_effect_range_trees_per_ha"": [20, 40]}","{""country"": ""Sahel"", ""region"": ""West Africa"", ""aez"": ""semi_arid""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,high,"This study also tried to assess the impact of FMNR on crop production. Considering the dose-response results in Fig. 2, there is a sharp increase in crop production when the density of trees ranges between 15 to 20 trees/ha. When the density ranges from 20–40/ha there is an increase with a constant slope (in other words, the effects on crop production tend to be constant); above the density level of 40 trees/ha, the crop pro- duction decreases with increasing density l",18,False,"density of trees /ha (dose-response, crop production)",,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_binam_2017_002,binam_2017,agroforestry,agroforestry__regeneration_farmland,crop_yield,"{""metric"": ""cereal_yield_gain_kg_per_ha"", ""optimum_density_trees_per_ha"": [20, 40], ""sahel_kg_per_ha"": 274.25, ""sahel_total_kg"": 915.985, ""burkina_faso_kg_per_ha"": 401.38, ""mali_kg_per_ha"": 198.9, ""niger_kg_per_ha"": 112.76, ""senegal_kg_per_ha"": 132.12}","{""country"": ""Sahel"", ""region"": ""West Africa"", ""aez"": ""semi_arid""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,high,"show that, the maximum effect is reached when the density of trees ranges from 20 to 40/ha, indi- cating an increase of crop production by 915.985 kg (=e6.82) or 274.25 kg/ha (=915.985/ 3.34) in the Sahel. The same calculations can be done for each of the countries indicat- ing an increase of the expected quantity of cereals produced by 401.38 kg/ha in Burkina Faso; 198.9 kg/ha in Mali; 112.76 kg/ha in Niger and; 132.12 in Senegal.",18,False,increase of crop production kg/ha at 20-40 trees/ha,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_binam_2017_003,binam_2017,agroforestry,agroforestry__regeneration_farmland,crop_yield,"{""metric"": ""crop_production_pct_gain_per_tree_pct_point"", ""peak_density_trees_per_ha"": 20, ""threshold_trees_per_ha"": 40, ""sahel_pct"": 5, ""burkina_faso_pct"": 14, ""mali_pct"": 4, ""niger_pct"": 3, ""senegal_pct"": 1}","{""country"": ""Sahel"", ""region"": ""West Africa"", ""aez"": ""semi_arid""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,high,"trees/ha, every one percentage-point increase in keeping and managing trees on their farmland decreases the effects on crop production, and the stronger effect was associated with the management of about 20 trees/ha (+5% in the Sahel; +14% in Burkina Faso; +4% in Mali; +3% in Niger and about +1% in Senegal). These findings again suggest that the effects of trees on crop production might be af- fected by both the density and quality of tree species.",19,False,marginal crop-production effect at ~20 trees/ha (%),,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_binam_2017_004,binam_2017,agroforestry,agroforestry__regeneration_farmland,household_income,"{""metric"": ""income_from_tree_products"", ""curve"": ""sharp_increase"", ""increase_range_trees_per_ha"": [10, 40], ""threshold_cfa"": 22000, ""threshold_usd"": 44}","{""country"": ""Sahel"", ""region"": ""West Africa"", ""aez"": ""semi_arid""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,high,"ase of income (up to a 22,000 CFA or US$44 threshold) from trees products when the number of trees being managed in the farmland ranges from 10 to 40/ha Farmers who are less involved in the practice of FMNR (i.e., farm with less than 40 trees/ha) a",22,False,income from tree products vs tree density,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_binam_2017_005,binam_2017,agroforestry,agroforestry__regeneration_farmland,household_income,"{""metric"": ""revenue_from_tree_products"", ""at_15_per_ha_cfa"": 40000, ""at_15_per_ha_usd"": 80, ""at_20_per_ha_cfa"": 42000, ""at_20_per_ha_usd"": 84, ""decline_range_trees_per_ha"": [21, 40], ""recovery_above_trees_per_ha"": 40}","{""country"": ""Sahel"", ""region"": ""West Africa"", ""aez"": ""semi_arid""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,high,"pected to be received by selling tree products is 40,000 CFA/ha (US$80) with a farm of 15/ha FMNR practitioners with 20 trees/ha are better off in terms of revenues received from tree products (42,000 CFA or US$84). This amount sharply decline when the density ranges from 21 to 40 trees/ha. After the 40 trees/ha threshold, the revenue perceived from tree products gradually increase with every unit of tree increase during the prac",22,False,revenue from tree products by density (CFA),,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_binam_2017_006,binam_2017,agroforestry,agroforestry__regeneration_farmland,food_security,"{""metric"": ""food_consumption_score"", ""decrease_range_trees_per_ha"": [15, 20], ""increase_above_trees_per_ha"": 20}","{""country"": ""Sahel"", ""region"": ""West Africa"", ""aez"": ""semi_arid""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,high,"ffects plots, the contribution of trees on caloric intake and diet tends to decrease when the density ranges from 15-20 trees/ha, after the 20 trees/ha threshold, an increase in the number of trees kept and managed on the farm- land increases the food consumption score g",20,False,food consumption score / caloric intake vs tree density,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_glce_fmnr_mali_2023_001,glce_fmnr_mali_2023,agroforestry,agroforestry__regeneration_farmland,adoption_rate,"{""metric"": ""end-line participation in FMNR activities (%)"", ""control"": 32.8, ""treatment"": 75.4, ""p_value"": ""0.000"", ""direction"": ""intervention raises FMNR adoption""}","{""country"": ""Mali"", ""aez"": ""sahel"", ""intervention"": ""EAAS"", ""note"": ""treatment vs control""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,high,End-line household participation levels in eco-agricultural activities since 2014 Intervention Control Treatment p-value Percent FMNR activities 32.8 75.4 0.000*** Training on CSA,7,False,FMNR activities participation (Control vs Treatment),,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_glce_fmnr_mali_2023_002,glce_fmnr_mali_2023,agroforestry,agroforestry__regeneration_farmland,adoption_rate,"{""metric"": ""share of households taking action against drought (%)"", ""treatment"": 71.7, ""control"": 65.7, ""p_value"": ""0.021"", ""direction"": ""beneficiaries more likely to act against drought""}","{""country"": ""Mali"", ""aez"": ""sahel"", ""hazard"": ""drought"", ""intervention"": ""EAAS (bundled, incl. FMNR)""}",climate_risk,literature_relationship,primary_measured,practice_technology,,medium,Drought shock and response Major actions taken to address drought Treatment control p-value Percent reporting • Took action against Drought 71.7 65.7 0.021**,7,False,action against drought (treatment vs control),,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_glce_fmnr_mali_2023_003,glce_fmnr_mali_2023,agroforestry,agroforestry__regeneration_farmland,drought,"{""metric"": ""share taking action against drought (%)"", ""beneficiaries"": 72, ""control"": 66, ""direction"": ""EAAS beneficiaries more likely to respond to drought shocks""}","{""country"": ""Mali"", ""aez"": ""sahel"", ""hazard"": ""drought"", ""intervention"": ""EAAS (incl. FMNR)""}",climate_risk,literature_relationship,primary_measured,practice_technology,,medium,Significantly higher share (72%) of EAAS beneficiaries than control group households (66%) took action against drought.,7,False,increasing frequency of drought in the Sahelian region; FMNR as drought response,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_glce_fmnr_mali_2023_004,glce_fmnr_mali_2023,agroforestry,agroforestry__regeneration_farmland,food_security,"{""metric"": ""months of food insecurity"", ""control_baseline"": 7.8, ""control_endline"": 4.4, ""treatment_baseline"": 8.5, ""treatment_endline"": 4.3, ""treatment_ATT"": -1.07, ""direction"": ""food insecurity months fall under intervention""}","{""country"": ""Mali"", ""aez"": ""sahel"", ""intervention"": ""EAAS (bundled, incl. FMNR)""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,medium,Months of food insecurity Control 7.8 4.4 Treatment 8.5 4.3 −1.07***,9,False,months of food insecurity (baseline vs end-line),,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_glce_fmnr_mali_2023_005,glce_fmnr_mali_2023,agroforestry,agroforestry__regeneration_farmland,food_security,"{""metric"": ""reduction in food insecurity attributable to intervention (%)"", ""EAAS_II"": 12, ""EAAS_I_and_II"": 16, ""overall_beneficiary_reduction"": 50, ""direction"": ""food insecurity falls""}","{""country"": ""Mali"", ""aez"": ""sahel"", ""intervention"": ""EAAS (bundled, incl. FMNR)""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,medium,"Overall, EAAS beneficiary food insecurity fell by about 50% (Table 13). The reason for the big change (50%) in food security is due to control group having worsening food security, while the treatment household’s food security improved. The months of food insecurity decreased from about 8 to 4 months (Table 14). However, reduction of food insecurity attributable to EAAS II and EAAS I and II was, respectively, 12% and 16%.",9,False,food insecurity reduction attributable to EAAS,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_glce_fmnr_mali_2023_006,glce_fmnr_mali_2023,agroforestry,agroforestry__regeneration_farmland,household_income,"{""metric"": ""income gain (%)"", ""EAAS_I_and_II"": 56, ""direction"": ""income rises for dual-phase participants""}","{""country"": ""Mali"", ""aez"": ""sahel"", ""intervention"": ""EAAS (bundled, incl. FMNR)""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,low,y 56% for those who participated in both phases I and II (Table 18).,11,False,income gain for participants in both EAAS phases,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_sendzimir_2011_002,sendzimir_2011,agroforestry,agroforestry__regeneration_farmland,tree_canopy_cover,"{""trees_per_ha"": {""low"": 20, ""high"": 150}, ""regreened_extent_trees_million"": 200, ""annual_expansion_ha_y"": 250000}","{""country"": ""Niger"", ""region"": ""Zinder"", ""aez"": ""semi_arid""}",nbs_effect,literature_relationship,cited_secondary,practice_technology,,medium,was covered with more than 200 million trees—an average expansion of 250 000 ha/y if one assumes stocking at 20 to 150 trees/ha (Tougiani et al. 2008).,7,False,stocking at 20 to 150 trees/ha,,,cited from Tougiani et al. 2008,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_sendzimir_2011_003,sendzimir_2011,agroforestry,agroforestry__regeneration_farmland,tree_canopy_cover,"{""direction"": ""tree_cover_increase_correlates_with_rainfall_increase"", ""rainfall_increase_pct_up_to"": 30, ""feedback"": ""higher tree density suppresses drought impacts and encourages tree growth""}","{""country"": ""Niger"", ""region"": ""Maradi/Zinder"", ""aez"": ""semi_arid""}",climate_risk,literature_relationship,cited_secondary,practice_technology,,medium,"Increase in tree cover has been correlated with rainfall increases (Sheil and Murdiyarso 2008) that can be up to 30% (Gonzalez et al. 2007), which in turn encourages higher tree densities (Ra4) and suppresses drought impacts, thus encouraging tree growth (Ra3).",9,False,increase in tree cover correlated with rainfall increases up to 30%,,,cited from Gonzalez et al. 2007; Sheil and Murdiyarso 2008,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_sendzimir_2011_004,sendzimir_2011,agroforestry,agroforestry__regeneration_farmland,wind_erosion,"{""mechanism"": ""trees reduce wind speed -> reduced seed loss from wind-blow and sand burial -> higher crop yields"", ""direction"": ""wind_erosion_reduction""}","{""country"": ""Niger"", ""region"": ""Maradi/Zinder"", ""aez"": ""semi_arid""}",climate_risk,literature_relationship,cited_secondary,practice_technology,,medium,er crop yields (Rc1): they no longer had to replant seeds that had been blown away (Larwanou et al. 2006) or covered by wind-blown sand (Rc2).,9,False,trees cut field wind speed / no longer replant seeds blown away or covered by sand,,,cited from Larwanou et al. 2006,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_sendzimir_2011_005,sendzimir_2011,agroforestry,agroforestry__regeneration_farmland,wind_erosion,"{""replanting_reduction"": ""avoided replanting crops three or four times"", ""mechanism"": ""trees cut field wind speed""}","{""country"": ""Niger"", ""region"": ""Maradi/Zinder"", ""aez"": ""semi_arid""}",climate_risk,literature_relationship,expert_assertion,practice_technology,,medium,"nt crops three or four times when the trees cut field wind speed, and the mounting sequence of success after success in food security, profitable sales, and reduced social tension reflected the flipping of all the reinforcing feedback loops (R1 to R6)",15,False,planting crops three or four times when trees cut field wind speed,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_sendzimir_2011_006,sendzimir_2011,agroforestry,agroforestry__regeneration_farmland,soil_fertility,"{""direction"": ""soil_fertility_increase"", ""mechanisms"": [""fallen tree biomass"", ""bird and livestock dung"", ""tree root N-fixation"", ""nutrient pull from deeper soil layers""]}","{""country"": ""Niger"", ""region"": ""Maradi/Zinder"", ""aez"": ""semi_arid""}",nbs_effect,literature_relationship,expert_assertion,practice_technology,,medium,d inputs of fallen tree biomass and dung from birds (Soumare 1995) and livestock (Buerkert and Hiernaux 1998) increased soil fertility (Ra2) (Tougiani et al. 2008). Fertility also increased when increasing tree root mass fixed more nitrogen and pulled nutrients to the surface from deeper soil layers (Ra5).,9,False,"tree biomass, dung and N-fixation increased soil fertility",,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_sendzimir_2011_007,sendzimir_2011,agroforestry,agroforestry__regeneration_farmland,fuelwood_fodder,"{""direction"": ""fodder_availability_increase"", ""effect"": ""decreased need to move cattle over larger areas""}","{""country"": ""Niger"", ""region"": ""Maradi/Zinder"", ""aez"": ""semi_arid""}",nbs_effect,literature_relationship,expert_assertion,practice_technology,,medium,"Regreening increased fodder availability locally, thereby decreasing the need to move cattle over larger areas.",10,False,regreening increased fodder availability locally,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_sendzimir_2011_008,sendzimir_2011,agroforestry,agroforestry__regeneration_farmland,fuelwood_fodder,"{""role"": ""drought-resistant shrub providing animal fodder and firewood at end of dry season"", ""direction"": ""fodder_and_fuelwood_provision""}","{""country"": ""Niger"", ""region"": ""Maradi/Zinder"", ""aez"": ""semi_arid""}",nbs_effect,literature_relationship,expert_assertion,species_specific,,medium,"Guiéra senegalensis, a drought-resistant shrub, also played an important role in providing animal fodder as well as firewood at the end of the dry season.",5,False,Guiera senegalensis provided animal fodder and firewood,Guiera senegalensis,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_sendzimir_2011_009,sendzimir_2011,agroforestry,agroforestry__regeneration_farmland,adoption_rate,"{""initial_adopters"": 12, ""barrier"": ""negative peer pressure""}","{""country"": ""Niger"", ""region"": ""Maradi/Zinder"", ""aez"": ""semi_arid""}",nbs_effect,literature_relationship,expert_assertion,practice_technology,,low,"Initially, only 12 farmers braved negative peer pressure to try farmer-managed natural re",5,False,only 12 farmers initially tried farmer-managed natural regeneration,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_sendzimir_2011_010,sendzimir_2011,agroforestry,agroforestry__regeneration_farmland,vegetation_cover_gain,"{""conventional_tree_planting_seedling_survival_pct"": 20, ""outcome"": ""failed to reforest any area; did not bolster food security or income"", ""contrast"": ""vs FMNR success""}","{""country"": ""Niger"", ""region"": ""Maradi/Zinder"", ""aez"": ""semi_arid""}",nbs_effect,literature_relationship,cited_secondary,practice_technology,,medium,"However, tree planting failed to reforest any area (20% seedling survival rate), and enhanced intensive agriculture did not bolster food security or income (Tougiani et al. 2008).",5,False,tree planting failed to reforest any area (20% seedling survival),,,cited from Tougiani et al. 2008,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_wri_regreening_2015_005,wri_regreening_2015,agroforestry,agroforestry__regeneration_farmland,soil_fertility,"{""metric"": ""nitrogen_fixation"", ""low_kg_ha"": 80, ""high_kg_ha"": 90, ""unit"": ""kg N/ha"", ""direction"": ""adds soil N depending on tree age""}","{""region"": ""Sahel"", ""study_context"": ""SSA""}",nbs_effect,literature_relationship,expert_assertion,species_specific,,medium,"certain species fix nitrogen from the air in their root systems, which is a zero-cost environmental service to farmers. Depending on the age of the trees, a stand of Faidherbia albida fixes 80 to 90 kilograms of nitrogen per hectare.",27,False,nitrogen fixation by Faidherbia albida (80–90 kg N/ha),Faidherbia albida,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_wri_regreening_2015_006,wri_regreening_2015,agroforestry,agroforestry__regeneration_farmland,crop_yield,"{""metric"": ""crop_yield"", ""factor"": 2, ""direction"": ""up"", ""lag"": ""takes time / greatest impact delayed""}","{""region"": ""Sahel"", ""study_context"": ""SSA""}",nbs_effect,literature_relationship,expert_assertion,species_specific,,low,"Nitrogen-fixing species like Faidherbia albida can double crop yields, but this takes time: trees will not have their greatest i",23,False,Nitrogen-fixing species like Faidherbia albida can double crop yields,Faidherbia albida,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_wri_regreening_2015_007,wri_regreening_2015,agroforestry,agroforestry__regeneration_farmland,carbon_biomass,"{""metric"": ""carbon_sequestration"", ""young_parkland_low_tC_ha"": 1.6, ""young_parkland_high_tC_ha"": 10, ""unit"": ""tons carbon per hectare"", ""note"": ""young agroforestry parklands, southern Niger""}","{""country"": ""Niger"", ""region"": ""Sahel"", ""study_context"": ""SSA""}",nbs_effect,literature_relationship,expert_assertion,practice_technology,,low,The young agroforestry parklands in southern Niger (Figure 12) have sequestered 1.6–10 tons of carbon per hectare.13,32,False,carbon sequestration by young agroforestry parklands,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_wri_regreening_2015_008,wri_regreening_2015,agroforestry,agroforestry__regeneration_farmland,carbon_biomass,"{""metric"": ""carbon_sequestration_total"", ""low_MtC"": 25, ""high_MtC"": 30, ""area_Mha"": 5, ""period_years"": 30, ""note"": ""excludes root-system carbon; likely to increase""}","{""country"": ""Niger"", ""region"": ""Sahel"", ""study_context"": ""SSA""}",nbs_effect,literature_relationship,cited_secondary,practice_technology,,low,The 5 million hectares of farmer-managed regreening in Niger has sequestered about 25–30 million metric tonnes of carbon over the past 30 years (Stevens et al. 2014).,23,False,"25–30 million tonnes carbon over 30 years, Niger 5 million ha",,,cited from Stevens et al. 2014,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_wri_regreening_2015_009,wri_regreening_2015,agroforestry,agroforestry__regeneration_farmland,wind_erosion,"{""hazard"": ""wind_erosion_sand_burial"", ""direction"": ""reduced"", ""before_replantings"": ""three or four times"", ""after_replantings"": ""once"", ""mechanism"": ""reduced wind speed protects young crops from sand burial""}","{""country"": ""Niger"", ""region"": ""Sahel"", ""study_context"": ""SSA""}",climate_risk,literature_relationship,cited_secondary,practice_technology,,medium,"Farmers in Niger also mention that trees reduce wind speed (Larwanou, Abdoulaye, and Reij 2006). Before the increase in the number of on-farm trees, strong winds early in the rainy season used to cover the farmers’ young crops with sand, forcing the farmers to replant crops three or four times. Now they plant only once.",32,False,trees reduce wind speed; crops replanted once vs three or four times,,,"cited from Larwanou, Abdoulaye, and Reij 2006",page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
